Sand_gkg,Clay_gkg,SOM_gkg,Ca_mmolkg,Mg_mmolkg,CEC_Ph7_mmolkg,Sand_gkg_ausente,Clay_gkg_ausente,SOM_gkg_ausente,Ca_mmolkg_ausente,Mg_mmolkg_ausente,CEC_Ph7_mmolkg_ausente,Vegetation,Bioma,Geology,Sampling,MIR_availability,Region
637.0,240.0,71.89,13.0,5.2,44.1,1,1,0,1,1,1,Open Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Profile,YES,Northeast
637.0,240.0,15.2,13.0,5.2,44.1,1,1,0,1,1,1,Amazon Rainforest,Amazonia,Sedimentary Rock,Auger,NO,Northeast
502.0,145.0,13.45,15.3,16.3,57.6,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Profile,YES,Northeast
649.3333,12.0,8.31,13.0,5.2,44.1,0,0,0,1,1,1,Dense Ombrophylous Forest,Amazonia,Sedimentary Rock,Profile,NO,Northeast
704.0,289.0,63.2,6.1,8.7,115.41,0,0,0,0,0,0,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Northeast
637.0,240.0,45.34,13.0,5.2,44.1,1,1,0,1,1,1,Open Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Profile,YES,Northeast
951.0,22.0,9.21,18.0,18.0,115.36,0,0,0,0,0,0,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Profile,YES,Northeast
704.0,150.0,13.96,8.1,4.0,52.9,0,0,0,0,0,0,Seasonal Semideciduous Forest,Mata Atlantica,Metamorphic Rock,Profile,YES,Northeast
287.0,170.0,17.9,72.0,85.0,33.468,0,0,0,0,0,0,Dense Ombrophylous Forest,Amazonia,Igneous Rock,Profile,YES,Northeast
250.0,470.0,37.0,141.0,40.0,181.0,0,0,0,0,0,0,Areas of Ecological Tension,Cerrado,Metamorphic Rock,Auger,NO,Northeast
253.0,253.0,26.94,41.0,119.0,24.227,0,0,0,0,0,0,Dense Ombrophylous Forest,Amazonia,Sedimentary Rock,Profile,NO,Northeast
637.0,240.0,8.15,13.0,5.2,44.1,1,1,0,1,1,1,Steppe,Caatinga,Sedimentary Rock,Profile,YES,Northeast
637.0,240.0,22.93,13.0,5.2,44.1,1,1,0,1,1,1,Areas of Ecological Tension,Caatinga,Metamorphic Rock,Profile,YES,Northeast
637.0,240.0,5.711111,13.0,5.2,44.1,1,1,0,1,1,1,Amazon Rainforest,Amazonia,Sedimentary Rock,Auger,NO,Northeast
884.0,108.0,11.9,10.7,5.1,39.39,0,0,0,0,0,0,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,Northeast
856.0,104.0,18.1,8.3,2.9,35.58,0,0,0,0,0,0,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,Northeast
946.0,38.0,8.04,13.0,5.2,44.1,0,0,0,1,1,1,Dense Ombrophylous Forest,Amazonia,Sedimentary Rock,Profile,NO,Northeast
139.0,413.0,7.82,20.0,58.0,147.15,0,0,0,0,0,0,Dense Ombrophylous Forest,Amazonia,Sedimentary Rock,Profile,NO,Northeast
50.0,550.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South
370.0,350.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
68.78,765.79,9.98,0.5,0.3,8.6,0,0,0,0,0,0,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Profile,NO,South
120.0,570.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
180.0,430.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
90.0,480.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
70.0,690.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
240.0,310.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
100.0,560.0,45.17,13.0,5.2,44.1,0,0,0,1,1,1,Areas of Ecological Tension,Mata Atlantica,Igneous Rock,Auger,NO,South
110.0,580.0,43.1,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
270.0,360.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
130.0,490.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Desconhecido,Desconhecido,Desconhecido,Desconhecido,NO,South
72.45,656.52,39.9,5.7,3.2,16.2,0,0,0,0,0,0,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Profile,NO,South
240.0,330.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
100.0,630.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
200.0,260.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
60.0,490.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
90.0,550.0,54.82,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
400.0,380.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,South
150.0,520.0,56.37,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
450.0,350.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
120.0,560.0,38.79,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
300.0,290.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
110.0,630.0,54.65,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
45.16,760.76,11.97,0.4,0.3,4.6,0,0,0,0,0,0,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Profile,NO,South
322.0,245.0,16.03,157.9,34.5,21.55,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
80.0,640.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
580.0,280.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
100.0,640.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
590.0,270.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
24.55,672.41,8.866667,1.3,0.2,6.9,0,0,0,0,0,0,Savannah,Mata Atlantica,Igneous Rock,Profile,NO,South
240.0,430.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,South
80.0,610.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
395.0,176.0,25.11,27.1,13.6,132.6,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
680.0,80.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
70.0,600.0,50.51,13.0,5.2,44.1,0,0,0,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
100.0,610.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
230.0,250.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
100.0,400.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,South
260.0,230.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
250.0,310.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
160.0,530.0,35.69,13.0,5.2,44.1,0,0,0,1,1,1,Areas of Ecological Tension,Mata Atlantica,Igneous Rock,Auger,NO,South
160.0,330.0,95.85,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
130.0,590.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
119.0,540.0,28.96,95.0,38.0,172.0,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Profile,NO,South
450.0,320.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
290.0,470.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,South
40.71,682.12,32.92,0.5,0.2,14.7,0,0,0,0,0,0,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Profile,NO,South
340.0,210.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
160.0,480.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
50.0,510.0,68.83,13.0,5.2,44.1,0,0,0,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
60.0,690.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
130.0,580.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
150.0,510.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
572.0,163.0,25.97,34.0,11.8,135.8,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
170.0,550.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
70.0,700.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
400.0,370.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
610.0,160.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
180.0,330.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
354.82,352.75,50.22,2.6,0.8,185.4,0,0,0,0,0,0,Savannah,Mata Atlantica,Igneous Rock,Auger,NO,South
440.0,240.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
70.0,690.0,36.2,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
40.0,730.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
240.0,480.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
340.0,320.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South
755.0,113.0,23.91,8.9,2.5,77.1,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
300.0,420.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
510.0,320.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
310.0,490.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
230.0,320.0,41.22,13.0,5.2,44.1,0,0,0,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
190.0,390.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
380.0,200.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
170.0,480.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Savannah,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
130.0,560.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
140.0,590.0,35.69,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
410.0,300.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
410.0,110.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South
266.0,323.0,45.06,14.6,3.3,124.1,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
70.0,610.0,71.9,13.0,5.2,44.1,0,0,0,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
80.0,710.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
140.0,500.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
170.0,500.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
380.0,330.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
210.0,320.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
130.0,550.0,54.31,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
260.0,440.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
36.06,658.3,62.45,1.5,0.5,16.2,0,0,0,0,0,0,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
250.0,400.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,South
117.01,471.61,60.6,4.0,1.3,155.5,0,0,0,0,0,0,Savannah,Mata Atlantica,Igneous Rock,Auger,NO,South
130.0,580.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
110.0,580.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
270.0,540.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,Desconhecido,NO,South
120.0,610.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
797.0,88.0,16.17,16.7,4.3,67.3,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
880.0,20.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
190.0,480.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Savannah,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
90.0,490.0,56.37,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
130.0,560.0,50.17,13.0,5.2,44.1,0,0,0,1,1,1,Areas of Ecological Tension,Mata Atlantica,Igneous Rock,Auger,NO,South
388.0,244.0,93.22667,143.4,62.1,26.92,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
90.0,690.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
316.5,365.3,61.66,3.0,1.9,14.3,0,0,0,0,0,0,Savannah,Mata Atlantica,Igneous Rock,Auger,NO,South
380.0,290.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
283.0,324.0,86.86,38.1,19.1,19.86,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
190.0,560.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
530.0,280.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
150.0,610.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
180.0,430.0,118.16,13.0,5.2,44.1,0,0,0,1,1,1,Savannah,Mata Atlantica,Igneous Rock,Auger,NO,South
250.0,430.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
440.0,170.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
60.0,630.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
417.0,65.0,90.99,129.4,21.3,21.13,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
480.0,270.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
80.0,370.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
220.0,430.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South
251.0,202.0,41.8,62.0,35.2,153.1,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
430.0,150.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South
270.0,180.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South
73.0,673.0,35.69,68.0,25.0,168.0,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Profile,NO,South
60.97,566.42,78.05,8.5,4.5,19.2,0,0,0,0,0,0,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
220.0,460.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
170.0,500.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
500.0,130.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,YES,South
160.0,580.0,43.1,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
845.0,76.0,17.54,31.0,4.8,55.3,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
280.0,330.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South
300.0,280.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
220.0,340.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
330.0,370.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
130.0,500.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South
350.0,430.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South
110.0,600.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
330.0,200.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
40.0,720.0,56.19,13.0,5.2,44.1,0,0,0,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
310.0,230.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
400.0,280.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South
280.0,280.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
40.0,580.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
770.0,126.0,27.69,18.2,3.1,121.5,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
617.0,145.0,31.3,9.2,2.9,85.9,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
450.0,220.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
300.0,470.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
150.0,420.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
150.0,490.0,37.07,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
181.0,292.0,79.12,67.3,19.1,145.6,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
50.0,450.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,YES,South
720.0,160.0,25.68,13.0,5.2,44.1,0,0,0,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
100.0,520.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
530.0,150.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
460.0,320.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
160.0,610.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
100.0,630.0,41.38,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
645.0,125.0,24.6,9.0,2.3,101.1,0,0,0,0,0,0,Seasonal Deciduous Forest,Mata Atlantica,Sedimentary Rock,Auger,NO,South
570.0,150.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
270.0,310.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
160.0,490.0,34.48,13.0,5.2,44.1,0,0,0,1,1,1,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,Auger,NO,South
106.0,626.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Mixed Ombrophylous Forest,Mata Atlantica,Igneous Rock,Desconhecido,NO,South
560.0,190.0,17.0,13.0,5.2,44.1,0,0,1,1,1,1,Dense Ombrophylous Forest,Mata Atlantica,Sedimentary Rock,Desconhecido,NO,South
